time,key
2021-02-05T16:35:07.429,"{}"
2021-02-05T16:35:07.433,"{}"
2021-02-05T16:35:07.437,"{}"
2021-02-05T16:35:07.441,"{}"
2021-02-05T16:35:07.446,"{}"
2021-02-05T16:35:07.450,"{}"
2021-02-05T16:35:07.454,"{}"
2021-02-05T16:35:07.458,"{}"
2021-02-05T16:35:07.463,"{}"
2021-02-05T16:35:07.469,"{}"
2021-02-05T16:35:07.473,"{}"
2021-02-05T16:35:07.476,"{}"
2021-02-05T16:35:07.481,"{}"
2021-02-05T16:35:07.485,"{}"
2021-02-05T16:35:07.489,"{}"
2021-02-05T16:35:07.493,"{}"
2021-02-05T16:35:07.497,"{}"
2021-02-05T16:35:07.502,"{}"
2021-02-05T16:35:07.506,"{}"
2021-02-05T16:35:07.509,"{}"
2021-02-05T16:35:07.514,"{}"
2021-02-05T16:35:07.518,"{}"
2021-02-05T16:35:07.522,"{}"
2021-02-05T16:35:07.527,"{}"
2021-02-05T16:35:07.531,"{}"
2021-02-05T16:35:07.535,"{}"
2021-02-05T16:35:07.539,"{}"
2021-02-05T16:35:07.543,"{}"
2021-02-05T16:35:07.547,"{}"
2021-02-05T16:35:07.551,"{}"
2021-02-05T16:35:07.556,"{}"
2021-02-05T16:35:07.560,"{}"
2021-02-05T16:35:07.564,"{}"
2021-02-05T16:35:07.568,"{}"
2021-02-05T16:35:07.572,"{}"
2021-02-05T16:35:07.576,"{}"
2021-02-05T16:35:07.580,"{}"
2021-02-05T16:35:07.584,"{}"
2021-02-05T16:35:07.587,"{}"
2021-02-05T16:35:07.591,"{}"
2021-02-05T16:35:07.596,"{}"
2021-02-05T16:35:07.600,"{}"
2021-02-05T16:35:07.605,"{}"
2021-02-05T16:35:07.609,"{}"
2021-02-05T16:35:07.613,"{}"
2021-02-05T16:35:07.617,"{}"
2021-02-05T16:35:07.620,"{}"
2021-02-05T16:35:07.625,"{}"
2021-02-05T16:35:07.630,"{}"
2021-02-05T16:35:07.635,"{}"
2021-02-05T16:35:07.640,"{}"
2021-02-05T16:35:07.645,"{}"
2021-02-05T16:35:07.649,"{}"
2021-02-05T16:35:07.652,"{}"
2021-02-05T16:35:07.656,"{}"
2021-02-05T16:35:07.662,"{}"
2021-02-05T16:35:07.665,"{}"
2021-02-05T16:35:07.668,"{}"
2021-02-05T16:35:07.673,"{}"
2021-02-05T16:35:07.677,"{}"
2021-02-05T16:35:07.681,"{}"
2021-02-05T16:35:07.685,"{}"
2021-02-05T16:35:07.689,"{}"
2021-02-05T16:35:07.693,"{}"
2021-02-05T16:35:07.697,"{}"
2021-02-05T16:35:07.701,"{}"
2021-02-05T16:35:07.706,"{}"
2021-02-05T16:35:07.711,"{}"
2021-02-05T16:35:07.714,"{}"
2021-02-05T16:35:07.718,"{}"
2021-02-05T16:35:07.722,"{}"
2021-02-05T16:35:07.727,"{}"
2021-02-05T16:35:07.731,"{}"
2021-02-05T16:35:07.736,"{}"
2021-02-05T16:35:07.740,"{}"
2021-02-05T16:35:07.744,"{}"
2021-02-05T16:35:07.750,"{}"
2021-02-05T16:35:07.753,"{}"
2021-02-05T16:35:07.758,"{}"
2021-02-05T16:35:07.761,"{}"
2021-02-05T16:35:07.765,"{}"
2021-02-05T16:35:07.768,"{}"
2021-02-05T16:35:07.773,"{}"
2021-02-05T16:35:07.777,"{}"
2021-02-05T16:35:07.781,"{}"
2021-02-05T16:35:07.786,"{}"
2021-02-05T16:35:07.792,"{}"
2021-02-05T16:35:07.795,"{}"
2021-02-05T16:35:07.799,"{}"
2021-02-05T16:35:07.803,"{}"
2021-02-05T16:35:07.808,"{}"
2021-02-05T16:35:07.811,"{}"
2021-02-05T16:35:07.816,"{}"
2021-02-05T16:35:07.820,"{}"
2021-02-05T16:35:07.824,"{}"
2021-02-05T16:35:07.828,"{}"
2021-02-05T16:35:07.832,"{}"
2021-02-05T16:35:07.837,"{}"
2021-02-05T16:35:07.841,"{'W'}"
2021-02-05T16:35:07.845,"{'W'}"
2021-02-05T16:35:07.849,"{'W'}"
2021-02-05T16:35:07.853,"{'W'}"
2021-02-05T16:35:07.857,"{'W'}"
2021-02-05T16:35:07.861,"{'W'}"
2021-02-05T16:35:07.865,"{'W'}"
2021-02-05T16:35:07.869,"{'W'}"
2021-02-05T16:35:07.873,"{'W'}"
2021-02-05T16:35:07.878,"{'W'}"
2021-02-05T16:35:07.881,"{'W'}"
2021-02-05T16:35:07.884,"{'W'}"
2021-02-05T16:35:07.889,"{'W'}"
2021-02-05T16:35:07.893,"{'W'}"
2021-02-05T16:35:07.897,"{'W'}"
2021-02-05T16:35:07.902,"{'W'}"
2021-02-05T16:35:07.907,"{'W'}"
2021-02-05T16:35:07.912,"{'W'}"
2021-02-05T16:35:07.917,"{'W'}"
2021-02-05T16:35:07.922,"{'W'}"
2021-02-05T16:35:07.925,"{'W'}"
2021-02-05T16:35:07.930,"{'W'}"
2021-02-05T16:35:07.933,"{'W'}"
2021-02-05T16:35:07.937,"{'W'}"
2021-02-05T16:35:07.941,"{'W'}"
2021-02-05T16:35:07.946,"{'W'}"
2021-02-05T16:35:07.950,"{'W'}"
2021-02-05T16:35:07.953,"{'W'}"
2021-02-05T16:35:07.958,"{'W'}"
2021-02-05T16:35:07.962,"{'W'}"
2021-02-05T16:35:07.966,"{'W'}"
2021-02-05T16:35:07.970,"{'W'}"
2021-02-05T16:35:07.975,"{'W'}"
2021-02-05T16:35:07.979,"{'W'}"
2021-02-05T16:35:07.983,"{'W'}"
2021-02-05T16:35:07.987,"{'W'}"
2021-02-05T16:35:07.991,"{'W'}"
2021-02-05T16:35:07.995,"{'W'}"
2021-02-05T16:35:07.999,"{'W'}"
2021-02-05T16:35:08.003,"{'W'}"
2021-02-05T16:35:08.008,"{'W'}"
2021-02-05T16:35:08.013,"{'W'}"
2021-02-05T16:35:08.016,"{'W'}"
2021-02-05T16:35:08.020,"{'W'}"
2021-02-05T16:35:08.025,"{}"
2021-02-05T16:35:08.028,"{}"
2021-02-05T16:35:08.032,"{}"
2021-02-05T16:35:08.037,"{}"
2021-02-05T16:35:08.042,"{}"
2021-02-05T16:35:08.046,"{}"
2021-02-05T16:35:08.050,"{}"
2021-02-05T16:35:08.054,"{}"
2021-02-05T16:35:08.059,"{}"
2021-02-05T16:35:08.063,"{}"
2021-02-05T16:35:08.067,"{}"
2021-02-05T16:35:08.072,"{}"
2021-02-05T16:35:08.076,"{}"
2021-02-05T16:35:08.080,"{}"
2021-02-05T16:35:08.084,"{}"
2021-02-05T16:35:08.088,"{}"
2021-02-05T16:35:08.092,"{}"
2021-02-05T16:35:08.096,"{}"
2021-02-05T16:35:08.099,"{}"
2021-02-05T16:35:08.105,"{}"
2021-02-05T16:35:08.107,"{}"
2021-02-05T16:35:08.111,"{}"
2021-02-05T16:35:08.117,"{}"
2021-02-05T16:35:08.121,"{}"
2021-02-05T16:35:08.125,"{}"
2021-02-05T16:35:08.130,"{}"
2021-02-05T16:35:08.134,"{}"
2021-02-05T16:35:08.139,"{}"
2021-02-05T16:35:08.144,"{}"
2021-02-05T16:35:08.147,"{}"
2021-02-05T16:35:08.152,"{}"
2021-02-05T16:35:08.155,"{}"
2021-02-05T16:35:08.162,"{}"
2021-02-05T16:35:08.165,"{}"
2021-02-05T16:35:08.170,"{}"
2021-02-05T16:35:08.176,"{}"
2021-02-05T16:35:08.179,"{}"
2021-02-05T16:35:08.183,"{}"
2021-02-05T16:35:08.188,"{}"
2021-02-05T16:35:08.193,"{}"
2021-02-05T16:35:08.197,"{}"
2021-02-05T16:35:08.201,"{}"
2021-02-05T16:35:08.205,"{}"
2021-02-05T16:35:08.209,"{}"
2021-02-05T16:35:08.213,"{}"
2021-02-05T16:35:08.217,"{}"
2021-02-05T16:35:08.221,"{}"
2021-02-05T16:35:08.225,"{}"
2021-02-05T16:35:08.229,"{}"
2021-02-05T16:35:08.233,"{}"
2021-02-05T16:35:08.237,"{}"
2021-02-05T16:35:08.241,"{}"
2021-02-05T16:35:08.245,"{}"
2021-02-05T16:35:08.248,"{}"
2021-02-05T16:35:08.254,"{}"
2021-02-05T16:35:08.259,"{}"
2021-02-05T16:35:08.263,"{}"
2021-02-05T16:35:08.267,"{}"
2021-02-05T16:35:08.272,"{'W'}"
2021-02-05T16:35:08.276,"{'W'}"
2021-02-05T16:35:08.281,"{'W'}"
2021-02-05T16:35:08.285,"{'W'}"
2021-02-05T16:35:08.289,"{'W'}"
2021-02-05T16:35:08.293,"{'W'}"
2021-02-05T16:35:08.298,"{'W'}"
2021-02-05T16:35:08.303,"{'W'}"
2021-02-05T16:35:08.307,"{'W'}"
2021-02-05T16:35:08.310,"{'W'}"
2021-02-05T16:35:08.315,"{'W'}"
2021-02-05T16:35:08.319,"{'W'}"
2021-02-05T16:35:08.323,"{'W'}"
2021-02-05T16:35:08.327,"{'W'}"
2021-02-05T16:35:08.331,"{'W'}"
2021-02-05T16:35:08.335,"{'W'}"
2021-02-05T16:35:08.339,"{'W'}"
2021-02-05T16:35:08.343,"{'W'}"
2021-02-05T16:35:08.347,"{'W'}"
2021-02-05T16:35:08.351,"{'W'}"
2021-02-05T16:35:08.355,"{'W'}"
2021-02-05T16:35:08.361,"{'W'}"
2021-02-05T16:35:08.365,"{'W'}"
2021-02-05T16:35:08.369,"{'W'}"
2021-02-05T16:35:08.373,"{'W'}"
2021-02-05T16:35:08.377,"{'W'}"
2021-02-05T16:35:08.380,"{'W'}"
2021-02-05T16:35:08.385,"{'W'}"
2021-02-05T16:35:08.389,"{'W'}"
2021-02-05T16:35:08.392,"{'W'}"
2021-02-05T16:35:08.396,"{'W'}"
2021-02-05T16:35:08.401,"{'W'}"
2021-02-05T16:35:08.405,"{'W'}"
2021-02-05T16:35:08.409,"{'W'}"
2021-02-05T16:35:08.413,"{'W'}"
2021-02-05T16:35:08.417,"{'W'}"
2021-02-05T16:35:08.420,"{'W'}"
2021-02-05T16:35:08.425,"{'W'}"
2021-02-05T16:35:08.428,"{}"
2021-02-05T16:35:08.432,"{}"
2021-02-05T16:35:08.436,"{}"
2021-02-05T16:35:08.440,"{}"
2021-02-05T16:35:08.445,"{}"
2021-02-05T16:35:08.449,"{}"
2021-02-05T16:35:08.454,"{}"
2021-02-05T16:35:08.458,"{}"
2021-02-05T16:35:08.461,"{}"
2021-02-05T16:35:08.466,"{}"
2021-02-05T16:35:08.469,"{}"
2021-02-05T16:35:08.474,"{}"
2021-02-05T16:35:08.477,"{}"
2021-02-05T16:35:08.483,"{}"
2021-02-05T16:35:08.488,"{}"
2021-02-05T16:35:08.492,"{}"
2021-02-05T16:35:08.496,"{}"
2021-02-05T16:35:08.500,"{}"
2021-02-05T16:35:08.504,"{}"
2021-02-05T16:35:08.508,"{}"
2021-02-05T16:35:08.512,"{}"
2021-02-05T16:35:08.517,"{}"
2021-02-05T16:35:08.520,"{}"
2021-02-05T16:35:08.525,"{}"
2021-02-05T16:35:08.530,"{}"
2021-02-05T16:35:08.536,"{}"
2021-02-05T16:35:08.540,"{}"
2021-02-05T16:35:08.543,"{}"
2021-02-05T16:35:08.547,"{}"
2021-02-05T16:35:08.551,"{}"
2021-02-05T16:35:08.557,"{}"
2021-02-05T16:35:08.560,"{}"
2021-02-05T16:35:08.565,"{}"
2021-02-05T16:35:08.570,"{}"
2021-02-05T16:35:08.574,"{}"
2021-02-05T16:35:08.579,"{}"
